V1,V2,V3,V4,V5,V6
8459.826,8572.531,8747.77,8851.786,9056.515,9160.72
3982.8562,4089.906,4176.435,4268.0713,4402.594,4474.6733
2289.3884,2351.6406,2442.3718,2488.0127,2583.2388,2666.4155
15488.915,16133.982,16799.457,17181.299,17902.803,18566.908
2757.9353,2784.0627,2831.8398,2845.1455,2895.274,2928.9067
12601.615,13040.681,13506.574,13776.227,14220.907,14682.689
2202.9263,2359.7517,2506.9946,2603.0708,2753.5789,2879.4492
15691.439,16084.486,16545.7,16846.027,17324.006,17712.898
12166.979,12635.563,13154.744,13539.076,14055.472,14611.037
7953.4824,8092.7715,8208.784,8285.757,8431.805,8522.939
3942.3223,4019.9624,4065.4429,4102.147,4182.76,4235.205
3238.4587,3318.1257,3366.1384,3411.579,3485.481,3542.5498
2734.466,2821.6782,2904.5354,2962.3777,3047.8887,3118.0627
4945.9985,5424.2236,5950.3887,6232.5405,6990.353,7294.4746
9064.986,9189.07,9322.067,9408.561,9537.701,9693.844
10750.729,11408.594,12118.209,12576.107,13316.168,14047.364
11625.64,12370.832,13172.451,13690.869,14528.3125,15355.366
9460.6875,9748.959,9952,10094.286,10468.106,10755.979
5446.3447,5912.65,6376.7886,6731.205,7322.357,7781.619
2110.0225,2197.5396,2316.1826,2384.553,2511.7427,2618.604
1987.4346,2169.0818,2362.4834,2498.4263,2698.6733,2893.5273
4814.3486,5053.208,5340.0864,5474.452,5860.7827,6102.629
1656.3318,1695.2009,1732.2877,1759.3048,1798.9468,1829.62
10479.078,10610.034,10717.116,10778.947,10909.777,11019.223
3189.7588,3261.4033,3364.6104,3389.7075,3498.9126,3591.1309
4348.796,4731.8623,5192.1016,5481.1294,5912.9375,6422.492
12732.227,14096.041,15514.029,16494.848,17807.979,19284.055
1120.7546,1113.2964,1092.2908,1066.4944,1131.6699,1105.893
6227.873,6373.84,6575.9517,6738.216,6909.9375,7038.2837
6130.4443,6150.9805,6176.234,6192.1055,6219.213,6243.3022
12835.039,13387.379,14004.158,14449.442,15070.362,15384.998
7005.9565,7548.802,8145.997,8552.765,9157.137,9621.468
5543.464,5780.141,6085.2227,6233.008,6605.8945,6842.6484
1995.5865,2052.1514,2095.2617,2124.4167,2162.878,2239.2585
3203.328,3281.984,3345.147,3387.7043,3469.32,3515.979
11296.545,11468.346,11722.513,11847.24,12103.068,12272.7295
4570.2593,4859.148,5257.2876,5528.618,5793.259,6055.935
2658.8691,2724.2732,2818.7568,2873.9373,2981.243,3060.8708
6063.6963,6133.574,6196.7163,6241.7637,6307.414,6361.8394
3920.0925,4186.0117,4512.297,4644.824,5066.145,5267.708
5642.8223,5691.8066,5794.028,5879.7666,5918.3936,6007.6904
9195.455,9834.793,10618.904,11029.899,11888.348,12689.805
15282.079,15693.257,16059.621,16324.357,16723.375,17036.668
4629.162,4710.8013,4781.9243,4812.339,4895.71,4984.586
10117.147,10177.256,10222.285,10259.326,10347.306,10384.011
7557.5728,7632.237,7713.3096,7761.297,7840.0635,7908.5337
5303.499,5394.912,5482.3853,5540.999,5634.861,5721.336
4275.5977,4373.2246,4486.7495,4563.7524,4738.1084,4726.0225
5014.595,5003.755,5027.2227,5115.891,5081.806,5027.7573
7485.7065,7896.749,8206.35,8427.609,8880.648,9347.231
4064.3167,4319.881,4596.5547,4801.8325,5091.6787,5350.023
4214.678,4237.076,4160.4746,4191.7476,4257.7993,4263.2017
1827.7765,1850.9532,1863.4822,1911.5658,1900.6072,1993.8931
2100.425,2155.4473,2206.128,2249.566,2304.9866,2353.5562
2408.46,2448.9788,2485.0232,2511.1216,2550.383,2581.2686
6635.002,6739.7417,6901.097,7002.913,7094.5293,7220.925
10195.679,10207.413,10231.19,10227.366,10270.464,10286.364
15051.558,15854.346,17639.756,18433.398,20081.28,21135.402
1991.101,2064.106,2117.2346,2182.0654,2226.855,2291.1885
1118.0553,1117.792,1122.9711,1124.9379,1138.8939,1117.2542
3711.5005,3785.811,3860.9548,3912.2478,3987.2578,4050.234
4099.0327,4341.183,4638.0176,4818.749,5160.664,5401.1094
6522.1235,6540.629,6552.5977,6561.6714,6581.499,6593.7803
13174.33,13771.436,14482.163,14917.564,15586.596,16330.576
5407.174,5615.664,5799.9624,5940.953,6169.12,6323.543
5182.17,5554.804,6005.4556,6330.1514,6886.873,7105.239
9515.068,10148.426,10963.088,11529.368,12529.686,12910.822
10117.369,10848.558,11751.457,12269.707,13369.015,14100.705
19676.393,20883.492,21768.777,22642.672,23614.121,24102.996
2000.0638,2020.2045,2038.1678,2051.139,2070.6992,2086.0515
4403.0723,4704.564,4989.4385,5209.5303,5500.346,5657.044
6614.755,7163.3306,7740.366,8080.038,8498.463,9048.125
3378.007,3429.1235,3463.0244,3464.6042,3527.0994,3658.1409
7635.312,7726.9707,7795.9717,7865.577,7948.953,8010.741
6948.861,7058.815,7176.5933,7253.1084,7389.1562,7472.3545
1568.3914,1624.639,1678.0884,1722.2362,1773.3774,1819.3914
2969.164,3076.2336,3174.1797,3253.2214,3345.4858,3430.9094
11748.992,12341.974,13015.834,13398.078,14463.357,14793.715
9970.656,10615.7,11232.148,11675.668,12452.174,13012.641
10117.526,10753.236,11462.002,11964.968,12778.328,13399.414
7962.1055,8494.356,8912.166,9221.793,9822.353,10284.453
4986.86,5326.87,5839.633,6189.88,6805.9937,7183.652
2871.1895,2988.9556,3096.0532,3175.8423,3286.3003,3374.039
7196.6353,7249.356,7296.3804,7330.3325,7381.519,7421.6626
4928.7373,5212.5566,5423.0244,5589.2305,5875.1553,6160.2705
2410.7,2490.88,2566.576,2620.879,2700.7024,2765.1323
6455.2007,6491.496,6525.8867,6549.6074,6585.1763,6614.1685
5022.4414,5178.412,5338.816,5446.1177,5618.1973,5737.962
6852.835,7315.694,7813.91,8117.6787,8656.164,9180.845
3206.6462,3467.5986,3681.291,3871.6055,4117.015,4246.456
1956.2115,2010.6592,2075.1494,2120.5737,2163.9058,2247.0103
5617.1094,5640.805,5709.9453,5689.9355,5786.2163,5979.157
9270.06,9460.427,9640.515,9764.966,9951.349,10103.33
1355.473,1493.9183,1361.6616,1298.3271,1331.3207,1354.2759
4532.4526,4707.704,4869.922,5019.246,5172.7207,5324.4897
2794.9648,2884.7766,2964.7747,3022.6199,3109.7249,3178.1956
10635.472,10698.974,10827.671,10878.142,11071.324,10997.3545
16672.033,17362.152,18126.84,18357.242,19793.117,20366.14
5462.931,5597.4614,5676.2334,5742.282,5870.4927,5970.9834
1184.3033,1211.4998,1204.9019,1217.4952,1240.0591,1225.2968
2994.0654,3211.645,3327.4263,3447.6843,3634.0112,3713.9302
5284.874,5341.341,5391.667,5428.0366,5482.815,5525.8394
11161.264,11603.876,11989.35,12281.977,12738.143,13048.737
12919.297,13803.252,14971.104,15845.447,17238.367,18105.852
8180.1567,8817.19,9528.109,10005.365,10871.156,11413.948
5299.6606,5422.225,5534.992,5619.884,5750.164,5806.333
6169.8613,6348.8877,6574.275,6710.3564,6973.745,7162.1587
3914.5796,4067.3186,4290.354,4430.705,4699.3525,4823.314
4525.6187,4680.0283,4827.337,4929.8237,5081.453,5206.0684
3475.975,3630.2214,3787.1033,3899.9434,4118.2227,4321.634
3523.0173,3530.466,3550.9983,3548.6685,3556.8499,3606.159
4312.45,4484.1772,4768.4326,4914.207,5221.527,5447.6797
13981.791,15179.666,16891.127,18083.865,19679.545,20749.736
13803.66,14988.127,16684.63,17864.154,19443.238,20501.69
2326.1443,2378.9019,2417.9446,2453.8625,2499.571,2539.3442
10779.301,11116.162,11346.142,11640.617,11910.373,12132.875
1355.1571,1417.04,1492.1034,1539.5417,1615.4968,1686.6454
11978.586,12652.838,13083.215,13441.01,14367.816,14653.646
2888.12,2946.4016,2999.2017,3036.8591,3091.8533,3137.336
11707.797,12743.262,13852.0205,14583.514,15730.42,16803.156
1297.2555,1304.9188,1298.916,1300.5807,1306.1077,1301.5935
2610.2505,2824.1313,3061.349,3224.5017,3479.013,3751.2493
12022.424,12886.277,13839.726,14477.586,15521.431,16607.223
1805.4854,1815.5718,1822.3301,1826.5525,1848.4739,1860.1694
6513.1025,6741.876,6938.0215,7077.39,7294.9365,7440.7236
1561.9835,1657.9924,1769.1033,1840.9246,1971.5881,2068.3997
7093.5977,7554.653,8129.108,8479.049,9132.661,9686.133
6789.423,7406.17,8074.392,8457.457,9116.043,9679.685
7926.722,8286.584,8955.871,9327.5,10082.772,10552.498
2867.9072,3063.8147,3240.5986,3368.3523,3572.9268,3717.776
5044.265,5404.162,5726.592,5901.559,6227.9463,6554.51
25664.992,27391.625,28714.63,31561.316,32420.152,33920
5120.262,5153.6377,5045.418,5281.3223,5026.431,5391.2515
11159.865,11940.93,12696.639,13194.976,14014.99,14814.145
3683.6418,3929.3994,4265.6865,4443.7227,4760.1055,5086.86
3613.4058,3841.2852,4050.8813,4154.4644,4427.3994,4615.7666
4751.522,5026.042,5314.672,5440.45,5759.0586,5948.08
1940.4944,1992.7501,2032.3267,2058.6716,2161.572,2169.1135
17618.287,19028.086,20446.467,21541.57,23141.148,24545.156
5082.813,5344.8193,5622.508,5853.4976,6109.119,6299.9062
8670.868,8957.114,9372.815,9555.579,9931.805,10293.184
3573.164,3659.5403,3793.0217,3870.3325,4015.2898,4129.1235
13155.876,13670.168,14497.647,14980.27,15726.699,16202.784
18340.777,19680.27,20947.684,21765.13,23104.213,24668.012
11701.528,12609.707,13418.308,14008.211,14869.611,15751.393
11907.733,12467.322,13528.016,14135.971,15321.729,15982.002
2491.6763,2508.926,2576.6785,2602.2786,2650.2312,2682.4558
3611.9014,3763.2363,3977.8018,4103.1045,4335.591,4530.05
19699.428,21109.93,23118.99,24173.719,26097.727,27899.533
19923.588,21251.637,23271.795,24440.865,26332.578,28060.531
8214.699,8642.535,9210.893,9647.114,10219.488,10559.301
2301.2393,2438.6902,2598.4827,2724.6516,2895.1914,3041.7456
4149.794,4296.492,4634.4146,4780.296,5082.4336,5310.6074
5101.6606,5377.877,5703.246,5915.0293,6235.2197,6542.298
4620.395,4724.676,4830.0557,4897.2783,5011.195,5120.8286
5031.952,5120.4375,5206.138,5262.5312,5355.5327,5446.0776
5385.515,5386.593,5386.8306,5387.819,5388.825,5388.541
8030.0815,8098.027,8165.125,8211.832,8282.107,8338.153
3231.569,3351.5286,3286.2324,3366.2495,3465.5244,3231.2388
1247.0273,1250.1003,1312.3147,1368.5712,1409.5283,1397.1205
6528.7363,6529.045,6581.2764,6518.5146,6678.2856,6759.6743
4752.5303,4827.951,5030.5435,5101.5337,5312.5244,5404.7583
3676.2847,3925.9175,4145.799,4330.098,4576.773,4759.5684
3663.484,3690.442,3636.4783,3630.1108,3678.1533,3734.5146
9632.68,9947.217,10215.898,10426.704,10749.205,10981.2
7472.6377,7492.4346,7466.084,7479.799,7476.681,7544.3027
1478.5239,1548.124,1620.3363,1676.387,1717.6997,1805.3098
2815.0645,2873.8657,2937.5994,2993.0732,3051.22,3093.7603
1701.294,1709.1848,1733.0336,1745.0714,1758.4103,1771.717
12507.035,12996.305,13768.566,14078.124,14792.104,15339.843
5956.949,6181.1396,6385.71,6473.449,6674.4556,7015.2896
3839.5647,3888.6042,3914.435,3956.4575,3993.9854,4026.2651
5652.857,5615.1904,5557.493,5648.649,5584.164,5444.33
9768.677,10077.1455,10330.324,10566.104,10868.754,11081.82
4719.5137,4897.6543,5033.063,5214.9795,5360.6167,5533.7695
1857.6306,1882.895,1869.9585,1948.2356,1994.2776,2089.0188
4858.326,4987.4395,4964.256,5183.7974,5159.4775,5197.3384
1737.8154,1817.6809,1854.4636,1888.7559,1915.2544,1990.7422
2490.9238,2500.6487,2495.7014,2494.5178,2500.2144,2508.6567
1511.4237,1515.2139,1524.6475,1516.1572,1534.1686,1550.5898
4875.5938,5152.1357,5527.672,5804.7017,5897.3936,6311.8237
3288.3105,3321.6848,3354.3752,3370.0002,3400.5737,3407.4458
5555.824,5925.3335,6350.7803,6325.29,7465.9404,7476.665
1763.2655,1775.6473,1805.8342,1816.1672,1847.6125,1864.4146
6990.324,6997.045,7103.2046,7121.3037,7227.379,7269.572
2693.8367,2820.5337,2923.474,2984.1348,3104.7915,3215.6274
2797.456,2862.8884,2918.9346,2955.894,3026.379,3070.667
2997.767,3031.2659,3055.1738,3085.1665,3113.4949,3131.8032
4946.5586,4950.014,4863.582,4849.142,4864.448,4880.6313
4052.0525,4020.9094,4069.6555,4085.1777,4034.0552,4074.0835
2235.622,2270.4094,2345.5027,2384.6812,2446.9385,2515.7297
3381.2012,3461.506,3572.0964,3643.1094,3752.896,3834.514
2319.0112,2421.579,2602.1997,2772.687,2931.6833,3007.4395
2473.8545,2543.605,2599.7017,2637.3699,2709.8318,2751.1912
3505.5063,3530.5947,3587.711,3597.5425,3654.2422,3681.8594
5265.5156,5328.0747,5361.704,5416.958,5573.783,5498.332
3332.27,3360.43,3360.3252,3354.9536,3384.1519,3410.7595
5560.398,5679.8203,5727.79,5795.806,5993.125,6003.3237
2231.4316,2315.1729,2368.3416,2424.3438,2522.7983,2533.1143
9541.19,9600.615,9642.926,9688.955,9731.39,9759.389
4456.731,4483.3057,4591.0884,4732.328,4871.524,4997.2524
4310.347,4407.7803,4502.791,4567.402,4672.7617,4772.335
1381.0543,1387.2922,1403.8926,1411.0203,1426.2614,1435.0703
9781.853,9822.666,9846.155,9946.058,9919.172,10022.806
10097.801,10469.371,10850.293,11091.195,11437.415,11891.945
1712.9037,1744.729,1775.0781,1794.7352,1828.1919,1855.1855
5275.822,5305.4707,5292.678,5307.1772,5304.3984,5289.8394
2040.0808,2059.3333,2071.5303,2083.2888,2099.2092,2103.594
1424.6233,1489.9072,1551.8071,1587.3417,1656.812,1715.2318
7006.8564,7163.303,7343.351,7474.3364,7664.923,7830.9243
5139.0454,5205.385,5261.9653,5294.886,5362.873,5425.9404
1894.814,1899.1136,1901.6586,1905.5199,1909.2089,1911.2906
1934.0199,2026.4238,2117.5823,2181.0422,2276.6606,2352.82
2160.2751,2177.8462,2207.2617,2218.6372,2257.5435,2276.6692
1741.0328,1745.779,1736.9379,1740.8,1736.3258,1745.1759
1422.2571,1456.694,1481.1055,1507.8496,1534.8883,1558.9451
3033.6157,3077.2769,3127.0557,3153.269,3226.0403,3258.804
4259.065,4366.647,4488.116,4590.835,4685.7515,4745.4995
1255.9064,1266.7036,1279.3008,1292.004,1303.0503,1307.691
2299.3525,2357.5747,2400.7715,2429.887,2479.1763,2535.5825
10806.067,10818.568,10933.307,10928.894,11034.904,11144.222
10097.786,10180.31,10230.764,10283.896,10359.794,10419.426
1657.7606,1656.4158,1657.9987,1660.1431,1657.0735,1666.8945
6995.1475,7156.4404,7297.475,7417.956,7549.6655,7644.856
2800.9973,2863.6624,2939.5923,2992.2063,3075.4312,3149.873
1969.706,1992.0732,2014.3219,2030.7467,2054.135,2074.512
4928.7803,5063.3623,5219.039,5321.823,5489.888,5632.1353
3280.1414,3280.9092,3280.937,3285.3413,3285.175,3284.2703
3870.845,3878.274,3912.736,3914.9734,3945.0427,3963.7847
1957.8121,1969.7896,1965.5455,1974.2483,1998.3717,2001.0145
6395.418,6575.694,6779.6367,6897.461,7094.3677,7268.2285
1975.2661,1985.0908,1992.4396,1994.9958,2009.5099,2018.9661
3013.0935,3004.0757,2972.4165,2976.082,2969.7317,2944.2107
1108.5989,1109.9186,1113.3607,1113.2952,1118.9113,1119.3267
3699.9033,3731.8813,3787.8396,3835.138,3877.6685,3920.3953
1238.8593,1248.832,1264.8068,1271.7266,1286.3389,1300.6465
4395.2534,4401.6055,4420.943,4422.883,4441.4556,4454.222
3407.3896,3446.601,3471.3557,3478.0845,3523.653,3530.9888
3700.737,3764.495,3815.1743,3861.5767,3927.1775,3993.418
2830.3071,2850.495,2815.0173,2822.795,2831.0933,2805.6995
1528.3618,1526.9202,1531.3824,1530.7738,1532.7303,1531.2365
1604.6023,1618.5365,1629.9908,1634.7308,1654.323,1658.6182
6015.1294,6041.754,6084.798,6110.348,6141.2705,6180.994
3458.5354,3562.1252,3703.3772,3841.9277,3938.3245,4066.4458
1697.3088,1735.4031,1786.8739,1815.2114,1863.368,1910.3939
7609.198,7851.739,7932.2207,8146.303,8266.473,8782.988
2917.062,2966.8677,3030.6765,3078.7993,3108.1335,3203.2385
8284.583,8646.55,9033.292,9176.59,9597.805,9988.716
3487.8154,3719.1707,4085.7725,4509.2954,4743.9014,5009.5645
6022.0205,6059.099,6059.34,6085.9497,6103.0376,6148.3364
2221.1345,2326.9253,2465.9116,2554.4673,2686.5127,2798.3882
1547.2454,1618.5544,1654.815,1728.2139,1842.8865,1837.6001
12770.992,13423.447,14065.252,14440.439,15231.902,15946.467
5402.7197,5585.457,5703.5967,5802.7144,5960.1978,6058.7305
3273.905,3296.3835,3349.5818,3386.291,3440.3635,3464.1523
886.8441,921.2394,976.3896,1012.1201,1037.0796,1103.2969
6664.9536,7028.171,7320.4956,7509.2393,7905.5283,8170.493
4320.271,4430.01,4482.086,4530.9717,4637.185,4775.542
4505.1455,4625.643,4769.2275,4802.808,4999.5024,5098.1714
5925.7847,5950.267,5953.5723,5960.007,5979.654,5981.523
2092.1233,2118.755,2195.2544,2216.9907,2271.5635,2315.14
7158.6973,7402.041,7681.754,7814.001,8140.7607,8409.087
1269.6017,1265.8348,1256.4011,1257.5271,1251.6566,1244.7905
2687.218,2701.2932,2708.9983,2716.0498,2726.7788,2741.6086
4899.419,4897.2095,4887.691,4891.22,4883.1313,4874.899
2036.4141,2032.9136,2022.6909,2021.53,2016.3871,2009.7349
1973.6256,1970.3524,1967.3486,1966.4785,1965.642,1963.2919
1082.129,1081.3652,1074.8848,1080.0831,1073.6855,1070.4873
1536.8337,1531.6016,1524.1005,1529.456,1520.0526,1507.6597
3543.549,3542.972,3540.5122,3544.9626,3541.3867,3541.6929
2127.6733,2130.9348,2137.0544,2139.2927,2147.242,2152.6104
9200.61,9380.2295,9536.853,9668.757,9829.176,9961.168
7289.159,7304.5483,7290.247,7297.26,7312.315,7282.1143
1723.8406,1753.8276,1766.6849,1788.4854,1825.4899,1837.2472
2280.571,2351.432,2428.7717,2484.506,2562.6777,2624.4365
3089.79,3185.163,3275.277,3337.1245,3454.616,3508.9248
12104.911,12483.516,12466.638,12703.477,12805.416,13247.862
1894.9423,1896.8372,1895.6025,1895.6959,1900.6692,1898.2721
4190.5117,4219.0967,4240.0093,4257.9575,4280.2354,4305.355
2181.0588,2180.0698,2175.933,2182.4802,2178.5117,2174.3484
3421.4482,3419.793,3417.0496,3425.0676,3423.5667,3412.2605
5455.516,5464.2476,5478.087,5484.9033,5495.089,5507.5273
7179.168,7201.822,7251.6304,7272.956,7336.151,7350.8076
1497.7427,1519.6525,1535.5236,1549.8169,1584.8757,1597.9236
6953.328,7133.9966,7329.542,7470.361,7690.5166,7888.5024
2919.0876,2928.6658,2949.0347,2943.0999,2966.9883,2964.4412
4272.3687,4331.3066,4406.053,4453.268,4528.8984,4600.3564
7456.5996,7595.125,7641.9814,7796.912,7931.3438,7940.2017
1915.2272,1932.9178,1953.3718,1968.3325,1988.3953,2002.8406
4849.8706,4844.057,4834.9106,4835.0703,4821.7417,4819.797
3786.1536,3800.3364,3810.7468,3819.071,3836.0098,3845.0476
3799.1409,3807.3633,3819.7908,3826.471,3840.697,3843.4856
2369.554,2366.215,2354.064,2356.0618,2346.124,2340.1348
8451.658,8624.927,8783.697,8898.506,9065.728,9197.828
1713.2275,1721.3927,1729.6428,1736.413,1744.4308,1752.2472
1483.2451,1521.9724,1607.7336,1653.879,1704.8779,1707.7257
8706.854,9339.807,9505.366,9587.232,10203.43,10625.246
1640.0747,1663.0981,1688.346,1700.2642,1739.5684,1755.1382
1512.0476,1563.5112,1639.2761,1727.2667,1805.854,1837.7825
1763.8666,1786.7236,1860.3868,1916.9724,1904.4735,1953.4481
6975.4873,7088.5576,7149.7695,7221.4043,7281.2173,7492.767
2434.3667,2503.724,2549.0166,2585.333,2651.5957,2710.3892
9716.828,9772.822,9828.963,9821.107,9865.108,9993.961
4439.29,4458.571,4479.0195,4501.4526,4507.1606,4563.673
2055.9924,2079.7742,2092.3599,2095.1145,2128.6704,2128.071
2692.394,2712.238,2727.433,2739.3665,2755.0745,2799.6501
1165.534,1182.5272,1196.5375,1203.9285,1222.0885,1241.8713
1387.1199,1389.3481,1406.7725,1408.3921,1418.5575,1431.132
1664.8896,1678.368,1706.1476,1713.498,1744.967,1755.2668
1070.9595,1076.6208,1079.9264,1079.2045,1090.8517,1091.4435
2265.8682,2331.2908,2391.7944,2436.1323,2502.6104,2547.379
2183.0017,2183.0503,2185.208,2186.2122,2184.9124,2195.3232
2573.915,2572.9536,2578.1882,2585.347,2580.4573,2583.204
9556.515,9550.605,9560.904,9549.991,9546.676,9703.735
1148.8232,1150.2533,1159.8241,1165.9221,1172.2672,1173.5293
1321.815,1325.0975,1325.6636,1328.9825,1329.428,1335.4103
5602.4517,5586.029,5600.694,5579.2725,5582.906,5638.0166
1595.0917,1597.8895,1609.6415,1617.0018,1620.5197,1632.7982
1551.6384,1562.1493,1568.9302,1572.7809,1589.8951,1583.788
2022.8982,2037.4868,2051.05,2052.986,2067.7278,2096.5386
7824.878,7873.5127,7917.23,7927.056,7987.1987,8071.949
4357.092,4397.861,4370.278,4389.366,4408.1597,4433.1797
1598.334,1621.771,1655.7739,1673.806,1698.9814,1731.4163
1452.8032,1458.7917,1465.755,1467.2297,1476.8342,1483.7036
2330.1182,2402.5955,2432.2578,2469.5208,2533.1462,2633.898
4268.0376,4293.783,4314.814,4345.0996,4381.8286,4406.307
7391.4966,7518.2563,7695.5767,7811.8394,8073.5054,8213.716
4746.3555,4952.285,5181.1113,5347.748,5589.243,5756.0527
8526.025,8945.168,9390.56,9685.717,10177.244,10631.096
7105.936,7566.112,8139.1284,8326.398,9541.316,9325.309
3233.814,3262.5366,3339.7415,3272.444,3692.4414,4046.314
1520.0995,1558.8608,1575.4004,1602.8248,1642.3381,1681.2167
4525.477,4610.3833,4663.336,4663.931,4793.207,4920.622
5219.9,5616.7993,5864.6406,6160.27,6497.0317,6768.08
7008.963,7265.8076,7474.6514,7673.084,7880.994,7912.355
3602.3948,3788.3643,3984.1018,4121.3555,4327.6484,4464.961
3288.0513,3414.2368,3546.873,3619.1106,3778.0574,3898.9194
2296.7034,2384.3699,2447.1577,2502.7915,2577.4624,2717.3657
2735.9001,2757.729,2769.9639,2785.1296,2802.8416,2818.378
5942.852,5939.56,5944.531,5935.7266,5938.3306,5947.4014
3286.2651,3328.5261,3359.9988,3388.7725,3425.5002,3457.3826
1516.4653,1522.0538,1525.5328,1530.3169,1534.2716,1541.2137
3125.7224,3191.4485,3242.878,3293.8005,3357.1404,3399.9414
4368.6367,4439.663,4517.3223,4562.4478,4640.6763,4707.169
7289.9473,7323.258,7347.604,7379.046,7407.963,7410.105
6570.707,6613.876,6648.5576,6673.2954,6736.675,6761.981
2057.1394,2056.1145,2076.7986,2081.9934,2087.871,2105.581
8705.094,8770.198,8798.899,8824.636,8886.775,8904.152
1884.0522,1893.3578,1912.2704,1922.7479,1941.1692,1950.8479
3220.679,3236.0715,3231.1453,3236.5044,3270.0525,3263.4246
4060.1719,4191.967,4344.459,4426.869,4581.1187,4739.1797
1483.8066,1486.2343,1491.2695,1492.3254,1495.9855,1507.1562
6468.606,6526.863,6562.5396,6606.75,6654.5713,6693.645
1503.0555,1505.6675,1516.5779,1518.3439,1531.9861,1540.164
